日付,会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
2026-08-19,若松,1,1,3361,岡部浩,57,徳島,52,B1,4.17,22.89,4.20,17.50,31,33.33,54,36.96,5425
2026-08-19,若松,1,2,5352,西岡蒼志,21,香川,52,B1,5.06,32.74,4.26,21.05,51,45.51,75,29.79,2 33        11
2026-08-19,若松,1,3,3834,細川明人,51,岡山,55,B1,4.28,27.96,0.00,0.00,62,25.18,19,15.56,644          7
2026-08-19,若松,1,4,5369,岡崎凪汰,24,長崎,53,B1,3.16,13.48,3.78,22.22,53,32.89,69,23.40,551          5
2026-08-19,若松,1,5,3434,松尾宣邦,57,福岡,56,B1,4.22,22.00,4.96,29.82,3,34.55,66,19.44,265          7
2026-08-19,若松,1,6,3630,黒田誠司,56,静岡,54,B1,3.74,17.11,0.00,0.00,34,37.65,26,58.54,354          6
2026-08-19,若松,2,1,4260,中越博紀,42,香川,54,B1,5.50,39.20,5.86,40.48,17,27.67,36,28.57,2 22         9
2026-08-19,若松,2,2,3699,富永正人,53,埼玉,52,B1,4.30,21.05,4.87,29.03,13,33.13,50,27.27,4 46         8
2026-08-19,若松,2,3,4248,岡本大,44,長崎,55,B1,4.56,24.47,3.37,10.53,42,40.00,25,42.86,625
2026-08-19,若松,2,4,4781,西舘果里,39,東京,51,B2,4.14,25.71,0.00,0.00,29,29.14,28,24.39,5 56
2026-08-19,若松,2,5,3574,大神康司,54,福岡,53,A1,6.07,47.12,6.61,55.06,15,33.99,68,36.17,254         12
2026-08-19,若松,2,6,4433,川野芽唯,40,福岡,47,A1,7.28,57.35,7.35,62.90,12,32.50,65,21.43,3331        10
2026-08-19,若松,3,1,4443,津田裕絵,39,山口,51,B1,5.68,40.80,5.63,33.33,4,36.53,23,42.22,135          9
2026-08-19,若松,3,2,5353,草川壮良,21,滋賀,51,B1,2.75,9.09,0.00,0.00,57,31.85,41,58.70,6 44
2026-08-19,若松,3,3,3349,吉田一郎,58,長崎,52,A1,6.13,42.39,5.06,18.75,48,33.12,45,28.95,4214         9
2026-08-19,若松,3,4,3912,川原正明,52,福井,51,B1,5.88,43.36,6.42,51.61,30,28.30,56,25.00,1 13        10
2026-08-19,若松,3,5,3541,三嶌誠司,58,香川,53,A2,6.15,44.00,6.27,45.45,1,26.75,61,25.00,334          7
2026-08-19,若松,3,6,4497,桑原悠,39,長崎,53,A1,7.46,56.80,6.25,25.00,32,33.92,42,18.18,1221        10
2026-08-19,若松,4,1,4099,吉永則雄,47,大阪,53,A2,5.67,37.96,7.83,72.22,44,32.56,57,36.17,1 35         9
2026-08-19,若松,4,2,4690,高石梨菜,32,東京,49,B2,5.18,34.21,0.00,0.00,18,33.12,22,25.00,3435
2026-08-19,若松,4,3,4020,川上清人,46,香川,67,B1,4.02,22.73,3.69,10.34,36,30.30,14,20.00,445
2026-08-19,若松,4,4,3161,古場輝義,66,大阪,53,B1,4.88,28.75,5.55,29.03,43,32.54,73,20.59,2526        11
2026-08-19,若松,4,5,4732,堀本和也,37,徳島,55,A2,6.91,51.67,7.00,59.46,38,33.33,51,33.33,2431         9
2026-08-19,若松,4,6,4713,白神優,35,岡山,54,A1,6.62,46.43,6.79,50.00,28,31.17,31,25.00,1532        10
2026-08-19,若松,5,1,3811,石田章央,50,静岡,54,A1,6.35,50.00,6.45,55.00,24,32.90,62,43.48,3613        10
2026-08-19,若松,5,2,3611,岩崎芳美,54,徳島,48,A2,6.02,40.19,6.06,44.44,45,32.70,70,38.10,4122         9
2026-08-19,若松,5,3,4449,中嶋達也,39,兵庫,51,B1,4.29,24.42,3.78,15.63,7,30.12,38,34.88,656
2026-08-19,若松,5,4,4289,落合直子,41,大阪,49,A2,5.73,37.50,5.19,23.81,23,39.62,55,25.58,4126        11
2026-08-19,若松,5,5,5369,岡崎凪汰,24,長崎,53,B1,3.16,13.48,3.78,22.22,53,32.89,69,23.40,551          1
2026-08-19,若松,5,6,5348,小林甘寧,22,広島,53,B1,5.34,34.83,3.78,18.52,41,35.26,29,20.93,1 S2
2026-08-19,若松,6,1,5075,中島秀治,30,滋賀,53,A2,6.08,35.00,7.35,50.00,5,42.68,16,39.13,1 63        10
2026-08-19,若松,6,2,3777,樋口亮,51,長崎,52,A2,5.42,35.85,6.24,42.22,55,20.71,33,29.73,3 35        12
2026-08-19,若松,6,3,3630,黒田誠司,56,静岡,54,B1,3.74,17.11,0.00,0.00,34,37.65,26,58.54,354          1
2026-08-19,若松,6,4,4876,梅木敬太,31,福井,54,B1,4.98,30.56,5.04,38.46,10,25.00,39,46.34,4 66        12
2026-08-19,若松,6,5,5091,為本智也,25,福井,50,B1,6.42,49.25,5.53,42.11,49,54.90,48,46.67,2 14        11
2026-08-19,若松,6,6,3473,石川真二,56,福岡,53,A1,6.65,54.41,6.27,50.00,22,33.77,34,37.14,1111        11
2026-08-19,若松,7,1,4055,吉田俊彦,48,兵庫,52,A2,6.68,50.70,5.93,35.71,47,36.77,58,17.95,261         11
2026-08-19,若松,7,2,3434,松尾宣邦,57,福岡,56,B1,4.22,22.00,4.96,29.82,3,34.55,66,19.44,265          1
2026-08-19,若松,7,3,3541,三嶌誠司,58,香川,53,A2,6.15,44.00,6.27,45.45,1,26.75,61,25.00,334          3
2026-08-19,若松,7,4,3834,細川明人,51,岡山,55,B1,4.28,27.96,0.00,0.00,62,25.18,19,15.56,644          1
2026-08-19,若松,7,5,3470,新田芳美,56,徳島,46,B1,5.32,29.55,6.00,33.33,39,38.60,20,34.09,3463
2026-08-19,若松,7,6,3742,宮地秀祈,52,福岡,52,B1,5.27,33.73,4.49,15.56,2,32.35,49,23.68,264         12
2026-08-19,若松,8,1,3333,丸尾義孝,58,徳島,53,A1,6.48,49.18,6.06,56.25,16,27.40,64,18.42,6312
2026-08-19,若松,8,2,4241,大串重幸,41,長崎,53,A2,5.73,35.14,5.53,32.50,59,30.56,21,36.00,532         12
2026-08-19,若松,8,3,3757,畑和宏,54,広島,53,A2,5.56,38.10,5.90,30.00,37,28.13,63,28.57,1 54        12
2026-08-19,若松,8,4,3871,池田紫乃,50,長崎,44,B1,3.82,24.19,4.69,30.77,11,26.54,40,23.26,5654
2026-08-19,若松,8,5,3699,富永正人,53,埼玉,52,B1,4.30,21.05,4.87,29.03,13,33.13,50,27.27,4 46         2
2026-08-19,若松,8,6,5419,櫻井隼,20,埼玉,52,B1,2.11,0.00,0.00,0.00,27,28.29,59,26.67,6 65
2026-08-19,若松,9,1,4732,堀本和也,37,徳島,55,A2,6.91,51.67,7.00,59.46,38,33.33,51,33.33,2431         4
2026-08-19,若松,9,2,4260,中越博紀,42,香川,54,B1,5.50,39.20,5.86,40.48,17,27.67,36,28.57,2 22         2
2026-08-19,若松,9,3,3611,岩崎芳美,54,徳島,48,A2,6.02,40.19,6.06,44.44,45,32.70,70,38.10,4122         5
2026-08-19,若松,9,4,3349,吉田一郎,58,長崎,52,A1,6.13,42.39,5.06,18.75,48,33.12,45,28.95,4214         3
2026-08-19,若松,9,5,4443,津田裕絵,39,山口,51,B1,5.68,40.80,5.63,33.33,4,36.53,23,42.22,135          3
2026-08-19,若松,9,6,4099,吉永則雄,47,大阪,53,A2,5.67,37.96,7.83,72.22,44,32.56,57,36.17,1 35         4
2026-08-19,若松,10,1,4497,桑原悠,39,長崎,53,A1,7.46,56.80,6.25,25.00,32,33.92,42,18.18,1221         3
2026-08-19,若松,10,2,4713,白神優,35,岡山,54,A1,6.62,46.43,6.79,50.00,28,31.17,31,25.00,1532         4
2026-08-19,若松,10,3,4433,川野芽唯,40,福岡,47,A1,7.28,57.35,7.35,62.90,12,32.50,65,21.43,3331         2
2026-08-19,若松,10,4,3811,石田章央,50,静岡,54,A1,6.35,50.00,6.45,55.00,24,32.90,62,43.48,3613         5
2026-08-19,若松,10,5,3912,川原正明,52,福井,51,B1,5.88,43.36,6.42,51.61,30,28.30,56,25.00,1 13         3
2026-08-19,若松,10,6,5075,中島秀治,30,滋賀,53,A2,6.08,35.00,7.35,50.00,5,42.68,16,39.13,1 63         6
2026-08-19,若松,11,1,3473,石川真二,56,福岡,53,A1,6.65,54.41,6.27,50.00,22,33.77,34,37.14,1111         6
2026-08-19,若松,11,2,4289,落合直子,41,大阪,49,A2,5.73,37.50,5.19,23.81,23,39.62,55,25.58,4126         5
2026-08-19,若松,11,3,5091,為本智也,25,福井,50,B1,6.42,49.25,5.53,42.11,49,54.90,48,46.67,2 14         6
2026-08-19,若松,11,4,4055,吉田俊彦,48,兵庫,52,A2,6.68,50.70,5.93,35.71,47,36.77,58,17.95,261          7
