race_id,bet_type,combo,odds,fetched_at
012026062601,2t,1-2,5.4,2026-06-26 12:49:13
012026062601,2t,1-3,10.3,2026-06-26 12:49:13
012026062601,2t,1-4,16.8,2026-06-26 12:49:13
012026062601,2t,1-5,33.7,2026-06-26 12:49:13
012026062601,2t,1-6,19.2,2026-06-26 12:49:13
012026062601,2t,2-1,13.5,2026-06-26 12:49:13
012026062601,2t,2-3,16.8,2026-06-26 12:49:13
012026062601,2t,2-4,13.5,2026-06-26 12:49:13
012026062601,2t,2-5,67.5,2026-06-26 12:49:13
012026062601,2t,2-6,33.7,2026-06-26 12:49:13
012026062601,2t,3-1,19.2,2026-06-26 12:49:13
012026062601,2t,3-2,9.0,2026-06-26 12:49:13
012026062601,2t,3-4,19.2,2026-06-26 12:49:13
012026062601,2t,3-5,45.0,2026-06-26 12:49:13
012026062601,2t,3-6,135.0,2026-06-26 12:49:13
012026062601,2t,4-1,22.5,2026-06-26 12:49:13
012026062601,2t,4-2,13.5,2026-06-26 12:49:13
012026062601,2t,4-3,33.7,2026-06-26 12:49:13
012026062601,2t,4-5,22.5,2026-06-26 12:49:13
012026062601,2t,4-6,45.0,2026-06-26 12:49:13
012026062601,2t,5-1,22.5,2026-06-26 12:49:13
012026062601,2t,5-2,33.7,2026-06-26 12:49:13
012026062601,2t,5-3,45.0,2026-06-26 12:49:13
012026062601,2t,5-4,27.0,2026-06-26 12:49:13
012026062601,2t,5-6,45.0,2026-06-26 12:49:13
012026062601,2t,6-1,67.5,2026-06-26 12:49:13
012026062601,2t,6-2,135.0,2026-06-26 12:49:13
012026062601,2t,6-3,135.0,2026-06-26 12:49:13
012026062601,2t,6-4,135.0,2026-06-26 12:49:13
012026062601,2t,6-5,135.0,2026-06-26 12:49:13
012026062601,3t,1-2-3,13.2,2026-06-26 12:49:13
012026062601,3t,1-2-4,11.2,2026-06-26 12:49:13
012026062601,3t,1-2-5,20.0,2026-06-26 12:49:13
012026062601,3t,1-2-6,21.5,2026-06-26 12:49:13
012026062601,3t,1-3-2,38.4,2026-06-26 12:49:13
012026062601,3t,1-3-4,47.9,2026-06-26 12:49:13
012026062601,3t,1-3-5,86.4,2026-06-26 12:49:13
012026062601,3t,1-3-6,82.0,2026-06-26 12:49:13
012026062601,3t,1-4-2,16.7,2026-06-26 12:49:13
012026062601,3t,1-4-3,43.2,2026-06-26 12:49:13
012026062601,3t,1-4-5,69.1,2026-06-26 12:49:13
012026062601,3t,1-4-6,49.4,2026-06-26 12:49:13
012026062601,3t,1-5-2,56.9,2026-06-26 12:49:13
012026062601,3t,1-5-3,112.6,2026-06-26 12:49:13
012026062601,3t,1-5-4,115.3,2026-06-26 12:49:13
012026062601,3t,1-5-6,179.3,2026-06-26 12:49:13
012026062601,3t,1-6-2,75.6,2026-06-26 12:49:13
012026062601,3t,1-6-3,110.0,2026-06-26 12:49:13
012026062601,3t,1-6-4,88.0,2026-06-26 12:49:13
012026062601,3t,1-6-5,440.3,2026-06-26 12:49:13
012026062601,3t,2-1-3,48.9,2026-06-26 12:49:13
012026062601,3t,2-1-4,24.4,2026-06-26 12:49:13
012026062601,3t,2-1-5,151.3,2026-06-26 12:49:13
012026062601,3t,2-1-6,34.3,2026-06-26 12:49:13
012026062601,3t,2-3-1,115.3,2026-06-26 12:49:13
012026062601,3t,2-3-4,52.0,2026-06-26 12:49:13
012026062601,3t,2-3-5,118.1,2026-06-26 12:49:13
012026062601,3t,2-3-6,130.9,2026-06-26 12:49:13
012026062601,3t,2-4-1,53.2,2026-06-26 12:49:13
012026062601,3t,2-4-3,98.8,2026-06-26 12:49:13
012026062601,3t,2-4-5,186.2,2026-06-26 12:49:13
012026062601,3t,2-4-6,110.0,2026-06-26 12:49:13
012026062601,3t,2-5-1,193.7,2026-06-26 12:49:13
012026062601,3t,2-5-3,121.0,2026-06-26 12:49:13
012026062601,3t,2-5-4,284.9,2026-06-26 12:49:13
012026062601,3t,2-5-6,220.1,2026-06-26 12:49:13
012026062601,3t,2-6-1,186.2,2026-06-26 12:49:13
012026062601,3t,2-6-3,210.5,2026-06-26 12:49:13
012026062601,3t,2-6-4,151.3,2026-06-26 12:49:13
012026062601,3t,2-6-5,372.5,2026-06-26 12:49:13
012026062601,3t,3-1-2,86.4,2026-06-26 12:49:13
012026062601,3t,3-1-4,63.7,2026-06-26 12:49:13
012026062601,3t,3-1-5,83.5,2026-06-26 12:49:13
012026062601,3t,3-1-6,127.4,2026-06-26 12:49:13
012026062601,3t,3-2-1,110.0,2026-06-26 12:49:13
012026062601,3t,3-2-4,47.9,2026-06-26 12:49:13
012026062601,3t,3-2-5,127.4,2026-06-26 12:49:13
012026062601,3t,3-2-6,179.3,2026-06-26 12:49:13
012026062601,3t,3-4-1,124.1,2026-06-26 12:49:13
012026062601,3t,3-4-2,72.2,2026-06-26 12:49:13
012026062601,3t,3-4-5,322.9,2026-06-26 12:49:13
